record_id,datetime,year,month,day,hour,pm10,so2,no2,co,o3,temperature,pressure,dew_point,rain,wind_direction,wind_speed
31563,2016-11-12 20:00:00,2016,11,12,20,154.0,6.0,103.0,2000.0,2.0,9.1,1016.3,4.3,0.0,SE,1.2
31564,2016-11-12 21:00:00,2016,11,12,21,141.0,5.0,84.0,1800.0,2.0,9.2,1016.7,5.0,0.0,SSE,2.4
31565,2016-11-12 22:00:00,2016,11,12,22,101.0,4.0,77.0,1300.0,2.0,8.5,1016.7,4.7,0.0,SE,2.3
31566,2016-11-12 23:00:00,2016,11,12,23,51.0,3.0,69.0,900.0,2.0,8.4,1017.0,4.2,0.0,SE,2.2
31567,2016-11-13 00:00:00,2016,11,13,0,42.0,2.0,65.0,700.0,2.0,8.2,1016.8,4.2,0.0,ESE,1.7
31568,2016-11-13 01:00:00,2016,11,13,1,46.0,2.0,58.0,900.0,2.0,7.8,1017.0,3.6,0.0,ESE,1.3
31569,2016-11-13 02:00:00,2016,11,13,2,44.0,2.0,60.0,800.0,2.0,7.7,1016.9,3.4,0.0,ESE,1.9
31570,2016-11-13 03:00:00,2016,11,13,3,43.0,2.0,60.0,800.0,2.0,7.2,1016.3,3.1,0.0,E,1.2
31571,2016-11-13 04:00:00,2016,11,13,4,49.0,2.0,60.0,1100.0,2.0,7.0,1015.8,2.9,0.0,ESE,0.8
31572,2016-11-13 05:00:00,2016,11,13,5,56.0,3.0,63.0,1300.0,2.0,7.2,1015.1,3.1,0.0,E,1.4
31573,2016-11-13 06:00:00,2016,11,13,6,67.0,4.0,64.0,1500.0,2.0,7.2,1015.2,3.2,0.0,E,0.9
31574,2016-11-13 07:00:00,2016,11,13,7,93.0,4.0,66.0,1700.0,2.0,7.2,1015.4,3.2,0.0,NNE,0.8
31575,2016-11-13 08:00:00,2016,11,13,8,89.0,4.0,65.0,1900.0,2.0,7.2,1015.6,3.4,0.0,NE,0.5
31576,2016-11-13 09:00:00,2016,11,13,9,117.0,5.0,69.0,2300.0,2.0,7.7,1015.2,3.5,0.0,SE,0.2
31577,2016-11-13 10:00:00,2016,11,13,10,135.0,5.0,68.0,2200.0,2.0,7.9,1014.9,3.7,0.0,ENE,0.7
31578,2016-11-13 11:00:00,2016,11,13,11,151.0,6.0,69.0,2300.0,2.0,8.4,1014.2,4.0,0.0,ENE,0.7
31579,2016-11-13 12:00:00,2016,11,13,12,142.0,8.0,73.0,2700.0,2.0,8.7,1012.9,3.9,0.0,ESE,0.9
31580,2016-11-13 13:00:00,2016,11,13,13,143.0,10.0,77.0,2800.0,3.0,8.9,1012.0,3.9,0.0,N,1.1
31581,2016-11-13 14:00:00,2016,11,13,14,193.0,10.0,79.0,2600.0,3.0,9.3,1011.6,4.7,0.0,NE,0.8
31582,2016-11-13 15:00:00,2016,11,13,15,208.0,10.0,84.0,2700.0,2.0,9.6,1010.6,4.8,0.0,ESE,1.7
31583,2016-11-13 16:00:00,2016,11,13,16,196.0,9.0,90.0,2800.0,2.0,9.2,1010.3,5.2,0.0,E,1.2
31584,2016-11-13 17:00:00,2016,11,13,17,232.0,8.0,92.0,2900.0,2.0,9.1,1010.2,5.1,0.0,ENE,1.3
31585,2016-11-13 18:00:00,2016,11,13,18,262.0,7.0,91.0,3000.0,2.0,8.9,1010.5,5.3,0.0,NE,1.0
31586,2016-11-13 19:00:00,2016,11,13,19,254.0,7.0,90.0,3400.0,2.0,8.6,1010.7,5.3,0.0,E,0.7
31587,2016-11-13 20:00:00,2016,11,13,20,247.0,8.0,93.0,3500.0,2.0,8.4,1011.0,5.3,0.0,NE,0.6
31588,2016-11-13 21:00:00,2016,11,13,21,237.0,8.0,95.0,3500.0,2.0,8.5,1011.4,5.6,0.0,ENE,0.7
31589,2016-11-13 22:00:00,2016,11,13,22,251.0,10.0,99.0,3500.0,2.0,7.9,1011.9,5.5,0.0,NNE,0.3
31590,2016-11-13 23:00:00,2016,11,13,23,231.0,8.0,95.0,3900.0,2.0,7.5,1012.1,5.5,0.0,S,0.7
31591,2016-11-14 00:00:00,2016,11,14,0,219.0,6.0,103.0,3700.0,2.0,6.1,1012.3,4.9,0.0,ENE,0.9
31592,2016-11-14 01:00:00,2016,11,14,1,187.0,5.0,90.0,3600.0,2.0,6.6,1013.2,5.2,0.0,NE,1.1
31593,2016-11-14 02:00:00,2016,11,14,2,152.0,4.0,,2600.0,2.0,6.8,1013.3,4.5,0.0,ENE,1.4
31594,2016-11-14 03:00:00,2016,11,14,3,160.0,4.0,78.0,3100.0,2.0,6.9,1013.5,4.4,0.0,ESE,2.2
31595,2016-11-14 04:00:00,2016,11,14,4,179.0,4.0,72.0,3200.0,,6.4,1013.4,4.2,0.0,SE,1.6
31596,2016-11-14 05:00:00,2016,11,14,5,74.0,5.0,42.0,1200.0,22.0,7.0,1013.8,3.2,0.0,SE,1.6
31597,2016-11-14 06:00:00,2016,11,14,6,48.0,2.0,19.0,300.0,58.0,11.0,1014.5,-8.3,0.0,NW,5.0
31598,2016-11-14 07:00:00,2016,11,14,7,47.0,2.0,16.0,200.0,65.0,10.3,1016.1,-9.4,0.0,NNW,3.0
31599,2016-11-14 08:00:00,2016,11,14,8,87.0,2.0,23.0,300.0,58.0,10.1,1017.1,-11.3,0.0,NNW,4.6
31600,2016-11-14 09:00:00,2016,11,14,9,66.0,4.0,32.0,400.0,46.0,9.7,1018.8,-12.9,0.0,NW,2.7
31601,2016-11-14 10:00:00,2016,11,14,10,24.0,2.0,23.0,300.0,55.0,11.0,1019.1,-13.9,0.0,NW,3.9
31602,2016-11-14 11:00:00,2016,11,14,11,43.0,2.0,12.0,200.0,67.0,11.6,1019.3,-15.1,0.0,NW,4.7
31603,2016-11-14 12:00:00,2016,11,14,12,28.0,2.0,12.0,200.0,70.0,12.0,1018.9,-15.6,0.0,NW,4.6
31604,2016-11-14 13:00:00,2016,11,14,13,26.0,2.0,10.0,200.0,74.0,12.6,1018.8,-16.1,0.0,NW,4.6
31605,2016-11-14 14:00:00,2016,11,14,14,26.0,2.0,10.0,200.0,75.0,12.9,1018.5,-15.9,0.0,WNW,5.2
31606,2016-11-14 15:00:00,2016,11,14,15,32.0,2.0,11.0,200.0,77.0,12.9,1018.6,-18.1,0.0,NW,4.9
31607,2016-11-14 16:00:00,2016,11,14,16,39.0,2.0,13.0,200.0,75.0,12.6,1019.1,-18.3,0.0,NW,3.9
31608,2016-11-14 17:00:00,2016,11,14,17,21.0,2.0,19.0,200.0,68.0,11.8,1019.6,-18.9,0.0,NW,3.8
31609,2016-11-14 18:00:00,2016,11,14,18,63.0,2.0,36.0,400.0,49.0,10.7,1020.4,-16.7,0.0,N,2.2
31610,2016-11-14 19:00:00,2016,11,14,19,34.0,6.0,64.0,600.0,18.0,9.4,1020.7,-16.8,0.0,NE,2.9
31611,2016-11-14 20:00:00,2016,11,14,20,26.0,6.0,61.0,700.0,19.0,8.2,1021.6,-17.0,0.0,NE,2.0
31612,2016-11-14 21:00:00,2016,11,14,21,43.0,4.0,61.0,700.0,17.0,6.9,1022.2,-16.5,0.0,NE,1.5
31613,2016-11-14 22:00:00,2016,11,14,22,36.0,4.0,60.0,500.0,14.0,6.5,1022.9,-13.2,0.0,NNE,1.5
31614,2016-11-14 23:00:00,2016,11,14,23,62.0,6.0,62.0,600.0,9.0,5.3,1023.3,-12.7,0.0,ENE,1.5
31615,2016-11-15 00:00:00,2016,11,15,0,20.0,5.0,69.0,500.0,2.0,2.5,1023.6,-9.8,0.0,NE,0.6
31616,2016-11-15 01:00:00,2016,11,15,1,18.0,3.0,52.0,300.0,16.0,1.3,1024.1,-9.1,0.0,,0.0
31617,2016-11-15 02:00:00,2016,11,15,2,29.0,2.0,48.0,300.0,19.0,1.2,1024.5,-8.1,0.0,WNW,0.4
31618,2016-11-15 03:00:00,2016,11,15,3,61.0,2.0,49.0,300.0,15.0,0.1,1024.5,-6.5,0.0,SW,0.3
31619,2016-11-15 04:00:00,2016,11,15,4,10.0,3.0,48.0,300.0,15.0,-0.3,1024.3,-8.0,0.0,ENE,0.1
31620,2016-11-15 05:00:00,2016,11,15,5,16.0,4.0,38.0,300.0,26.0,-0.7,1024.2,-7.7,0.0,ENE,0.7
31621,2016-11-15 06:00:00,2016,11,15,6,20.0,3.0,47.0,600.0,15.0,-0.7,1023.9,-8.4,0.0,NE,0.1
31622,2016-11-15 07:00:00,2016,11,15,7,51.0,4.0,62.0,900.0,3.0,-1.1,1024.1,-7.5,0.0,NE,0.6
31623,2016-11-15 08:00:00,2016,11,15,8,26.0,7.0,58.0,700.0,6.0,1.7,1024.7,-9.6,0.0,NE,1.2
31624,2016-11-15 09:00:00,2016,11,15,9,53.0,9.0,63.0,900.0,5.0,4.3,1024.9,-9.5,0.0,ENE,1.4
31625,2016-11-15 10:00:00,2016,11,15,10,35.0,12.0,73.0,1100.0,5.0,6.3,1024.6,-8.4,0.0,NE,1.0
31626,2016-11-15 11:00:00,2016,11,15,11,61.0,16.0,69.0,1200.0,12.0,8.0,1023.9,-11.4,0.0,E,2.8
31627,2016-11-15 12:00:00,2016,11,15,12,45.0,18.0,65.0,1300.0,20.0,9.0,1022.4,-11.6,0.0,ESE,3.4
31628,2016-11-15 13:00:00,2016,11,15,13,27.0,16.0,53.0,1100.0,33.0,9.7,1021.2,-9.9,0.0,S,1.9
31629,2016-11-15 14:00:00,2016,11,15,14,34.0,18.0,54.0,1200.0,33.0,10.3,1020.7,-9.4,0.0,S,2.4
31630,2016-11-15 15:00:00,2016,11,15,15,41.0,23.0,62.0,1200.0,28.0,10.5,1019.6,-7.7,0.0,SSE,1.6
31631,2016-11-15 16:00:00,2016,11,15,16,46.0,26.0,73.0,1500.0,20.0,10.2,1018.9,-5.0,0.0,ESE,0.6
31632,2016-11-15 17:00:00,2016,11,15,17,59.0,24.0,87.0,1500.0,9.0,7.4,1018.6,-4.4,0.0,ESE,0.9
31633,2016-11-15 18:00:00,2016,11,15,18,54.0,16.0,93.0,1800.0,2.0,5.4,1018.6,-3.2,0.0,ENE,0.5
31634,2016-11-15 19:00:00,2016,11,15,19,60.0,11.0,99.0,2400.0,2.0,4.6,1018.6,-2.1,0.0,ENE,0.6
31635,2016-11-15 20:00:00,2016,11,15,20,66.0,9.0,104.0,2600.0,2.0,3.8,1018.3,-1.2,0.0,ENE,0.5
31636,2016-11-15 21:00:00,2016,11,15,21,83.0,7.0,116.0,3300.0,2.0,3.1,1018.3,-1.1,0.0,NE,1.4
31637,2016-11-15 22:00:00,2016,11,15,22,118.0,8.0,104.0,3300.0,3.0,2.5,1018.7,-0.6,0.0,NE,0.7
31638,2016-11-15 23:00:00,2016,11,15,23,150.0,10.0,107.0,3600.0,4.0,2.1,1018.7,-0.7,0.0,ENE,0.9
31639,2016-11-16 00:00:00,2016,11,16,0,147.0,12.0,97.0,3200.0,3.0,2.7,1018.2,0.8,0.0,NNE,0.9
31640,2016-11-16 01:00:00,2016,11,16,1,116.0,8.0,81.0,2600.0,2.0,3.5,1017.8,1.4,0.0,NNE,1.1
31641,2016-11-16 02:00:00,2016,11,16,2,113.0,5.0,,2800.0,2.0,1.7,1017.6,0.2,0.0,E,0.5
31642,2016-11-16 03:00:00,2016,11,16,3,98.0,4.0,77.0,2500.0,2.0,1.8,1017.0,0.6,0.0,ENE,0.3
31643,2016-11-16 04:00:00,2016,11,16,4,95.0,7.0,85.0,3000.0,2.0,1.7,1016.6,0.5,0.0,NE,0.7
31644,2016-11-16 05:00:00,2016,11,16,5,88.0,8.0,83.0,2400.0,2.0,2.1,1016.2,0.6,0.0,NE,0.7
31645,2016-11-16 06:00:00,2016,11,16,6,85.0,9.0,87.0,2600.0,2.0,2.0,1016.1,-0.3,0.0,NE,0.8
31646,2016-11-16 07:00:00,2016,11,16,7,82.0,8.0,88.0,3200.0,2.0,1.0,1016.2,-0.6,0.0,NNE,0.4
31647,2016-11-16 08:00:00,2016,11,16,8,88.0,9.0,86.0,3100.0,2.0,3.2,1016.8,0.1,0.0,NNE,0.7
31648,2016-11-16 09:00:00,2016,11,16,9,99.0,13.0,89.0,3100.0,2.0,5.3,1017.1,0.1,0.0,NNE,0.9
31649,2016-11-16 10:00:00,2016,11,16,10,92.0,18.0,83.0,2500.0,3.0,7.1,1017.0,0.7,0.0,NNE,1.4
31650,2016-11-16 11:00:00,2016,11,16,11,100.0,18.0,79.0,2000.0,7.0,8.3,1016.7,0.3,0.0,NNE,2.6
31651,2016-11-16 12:00:00,2016,11,16,12,96.0,20.0,64.0,1500.0,21.0,9.6,1015.9,-0.1,0.0,N,2.4
31652,2016-11-16 13:00:00,2016,11,16,13,87.0,22.0,61.0,1300.0,33.0,10.8,1015.5,-1.6,0.0,ENE,1.4
31653,2016-11-16 14:00:00,2016,11,16,14,95.0,21.0,64.0,1200.0,37.0,11.7,1015.3,-3.7,0.0,ENE,1.5
31654,2016-11-16 15:00:00,2016,11,16,15,92.0,21.0,67.0,1200.0,37.0,12.0,1015.3,-3.8,0.0,NE,0.7
31655,2016-11-16 16:00:00,2016,11,16,16,92.0,18.0,77.0,1300.0,29.0,10.8,1015.5,-3.0,0.0,ESE,0.3
31656,2016-11-16 17:00:00,2016,11,16,17,109.0,15.0,95.0,1300.0,14.0,7.6,1016.0,-1.4,0.0,WSW,0.0
31657,2016-11-16 18:00:00,2016,11,16,18,92.0,9.0,125.0,2300.0,2.0,5.8,1016.7,-0.3,0.0,ESE,0.6
31658,2016-11-16 19:00:00,2016,11,16,19,125.0,6.0,116.0,2800.0,4.0,5.0,1017.6,0.2,0.0,ENE,0.7
31659,2016-11-16 20:00:00,2016,11,16,20,196.0,6.0,129.0,3500.0,5.0,4.2,1018.2,0.7,0.0,ENE,0.6
31660,2016-11-16 21:00:00,2016,11,16,21,182.0,5.0,118.0,3300.0,4.0,3.7,1018.9,1.7,0.0,NE,0.2
31661,2016-11-16 22:00:00,2016,11,16,22,210.0,9.0,129.0,4000.0,2.0,3.1,1019.3,1.0,0.0,NE,0.9
31662,2016-11-16 23:00:00,2016,11,16,23,279.0,26.0,139.0,5500.0,7.0,2.6,1019.5,1.0,0.0,E,0.9
31663,2016-11-17 00:00:00,2016,11,17,0,222.0,18.0,123.0,4600.0,4.0,2.4,1020.0,0.9,0.0,NE,0.9
31664,2016-11-17 01:00:00,2016,11,17,1,234.0,14.0,112.0,4100.0,2.0,2.6,1020.4,0.8,0.0,SW,0.5
31665,2016-11-17 02:00:00,2016,11,17,2,226.0,9.0,107.0,4300.0,2.0,3.0,1020.8,1.2,0.0,NE,0.1
31666,2016-11-17 03:00:00,2016,11,17,3,235.0,9.0,104.0,4400.0,2.0,3.5,1021.2,1.4,0.0,NNE,0.5
31667,2016-11-17 04:00:00,2016,11,17,4,183.0,14.0,96.0,3800.0,2.0,5.8,1021.0,1.3,0.0,E,1.7
31668,2016-11-17 05:00:00,2016,11,17,5,116.0,14.0,72.0,2500.0,2.0,6.4,1020.8,0.5,0.0,SE,1.2
31669,2016-11-17 06:00:00,2016,11,17,6,66.0,11.0,56.0,1800.0,2.0,6.2,1020.8,-0.5,0.0,SSE,1.1
31670,2016-11-17 07:00:00,2016,11,17,7,82.0,12.0,61.0,1800.0,2.0,6.0,1021.2,-1.0,0.0,SE,1.6
31671,2016-11-17 08:00:00,2016,11,17,8,60.0,9.0,58.0,1400.0,2.0,5.8,1021.6,-1.6,0.0,SE,0.9
31672,2016-11-17 09:00:00,2016,11,17,9,63.0,12.0,60.0,1700.0,2.0,6.3,1021.7,-1.6,0.0,SE,1.1
31673,2016-11-17 10:00:00,2016,11,17,10,67.0,16.0,59.0,1600.0,5.0,6.7,1021.5,-1.7,0.0,SSE,0.5
31674,2016-11-17 11:00:00,2016,11,17,11,72.0,21.0,60.0,1700.0,6.0,6.7,1021.1,-2.5,0.0,S,1.3
31675,2016-11-17 12:00:00,2016,11,17,12,101.0,24.0,59.0,1900.0,9.0,6.7,1020.4,-2.0,0.0,SSE,2.0
31676,2016-11-17 13:00:00,2016,11,17,13,105.0,20.0,62.0,1900.0,6.0,6.7,1019.4,-1.0,0.0,S,1.3
31677,2016-11-17 14:00:00,2016,11,17,14,113.0,16.0,64.0,1800.0,4.0,6.7,1018.4,-1.0,0.0,SE,1.6
31678,2016-11-17 15:00:00,2016,11,17,15,85.0,13.0,66.0,1800.0,2.0,6.7,1017.8,-0.5,0.0,E,1.0
31679,2016-11-17 16:00:00,2016,11,17,16,137.0,14.0,71.0,2100.0,2.0,6.7,1017.6,-0.8,0.0,E,1.1
31680,2016-11-17 17:00:00,2016,11,17,17,123.0,12.0,74.0,2300.0,2.0,6.6,1017.4,-0.4,0.0,E,1.1
31681,2016-11-17 18:00:00,2016,11,17,18,164.0,14.0,79.0,2800.0,2.0,6.7,1017.4,1.4,0.0,ESE,1.3
31682,2016-11-17 19:00:00,2016,11,17,19,188.0,13.0,80.0,3000.0,2.0,6.7,1017.1,0.1,0.0,ESE,1.2
31683,2016-11-17 20:00:00,2016,11,17,20,212.0,12.0,78.0,3000.0,2.0,6.7,1016.7,-0.1,0.0,SE,0.8
31684,2016-11-17 21:00:00,2016,11,17,21,263.0,12.0,80.0,3200.0,2.0,6.5,1016.8,0.0,0.0,ESE,0.7
31685,2016-11-17 22:00:00,2016,11,17,22,243.0,13.0,81.0,3300.0,2.0,6.5,1016.7,0.6,0.0,ENE,1.0
31686,2016-11-17 23:00:00,2016,11,17,23,230.0,15.0,83.0,3800.0,2.0,6.5,1015.9,0.2,0.0,E,1.1
31687,2016-11-18 00:00:00,2016,11,18,0,229.0,16.0,84.0,4100.0,2.0,6.5,1015.5,0.2,0.0,E,0.9
31688,2016-11-18 01:00:00,2016,11,18,1,289.0,18.0,87.0,4700.0,2.0,6.3,1015.2,0.2,0.0,NE,1.1
31689,2016-11-18 02:00:00,2016,11,18,2,296.0,15.0,2.0,4100.0,2.0,6.2,1014.7,0.5,0.0,ENE,1.3
31690,2016-11-18 03:00:00,2016,11,18,3,298.0,15.0,86.0,3900.0,2.0,6.3,1014.2,1.8,0.0,ENE,0.8
31691,2016-11-18 04:00:00,2016,11,18,4,297.0,16.0,87.0,3900.0,2.0,6.1,1013.1,2.0,0.0,ENE,1.1
31692,2016-11-18 05:00:00,2016,11,18,5,241.0,12.0,83.0,4000.0,2.0,6.1,1012.9,2.4,0.0,ESE,0.8
31693,2016-11-18 06:00:00,2016,11,18,6,225.0,10.0,83.0,3800.0,2.0,6.2,1012.2,2.6,0.0,E,1.1
31694,2016-11-18 07:00:00,2016,11,18,7,241.0,11.0,84.0,3700.0,2.0,6.4,1012.1,2.5,0.0,E,0.6
31695,2016-11-18 08:00:00,2016,11,18,8,240.0,11.0,85.0,3900.0,2.0,6.6,1012.1,2.9,0.0,NE,1.5
31696,2016-11-18 09:00:00,2016,11,18,9,283.0,13.0,90.0,4000.0,2.0,6.8,1012.0,2.9,0.0,E,1.0
31697,2016-11-18 10:00:00,2016,11,18,10,292.0,15.0,95.0,4400.0,2.0,7.3,1011.5,2.8,0.0,NE,1.3
31698,2016-11-18 11:00:00,2016,11,18,11,285.0,16.0,101.0,4500.0,2.0,7.9,1010.7,3.4,0.0,ENE,1.1
31699,2016-11-18 12:00:00,2016,11,18,12,303.0,17.0,105.0,4100.0,2.0,7.8,1010.0,3.1,0.0,ESE,1.4
31700,2016-11-18 13:00:00,2016,11,18,13,360.0,16.0,110.0,3900.0,2.0,7.6,1009.3,2.9,0.0,ENE,1.4
31701,2016-11-18 14:00:00,2016,11,18,14,344.0,13.0,115.0,3900.0,2.0,7.3,1008.7,3.9,0.0,ESE,1.5
31702,2016-11-18 15:00:00,2016,11,18,15,359.0,11.0,110.0,3800.0,2.0,6.7,1008.6,5.2,0.0,E,1.2
31703,2016-11-18 16:00:00,2016,11,18,16,320.0,9.0,103.0,3800.0,2.0,6.4,1008.6,5.3,0.0,E,1.1
31704,2016-11-18 17:00:00,2016,11,18,17,198.0,6.0,93.0,3800.0,2.0,6.3,1008.6,5.4,0.0,E,0.3
31705,2016-11-18 18:00:00,2016,11,18,18,191.0,4.0,89.0,3700.0,2.0,6.5,1009.0,5.8,0.0,NE,0.9
31706,2016-11-18 19:00:00,2016,11,18,19,211.0,4.0,88.0,3700.0,2.0,6.6,1009.1,5.9,0.0,ENE,0.7
31707,2016-11-18 20:00:00,2016,11,18,20,196.0,4.0,87.0,3500.0,2.0,6.8,1009.0,6.1,0.0,NNE,0.7
31708,2016-11-18 21:00:00,2016,11,18,21,193.0,4.0,88.0,3500.0,2.0,6.9,1009.1,6.2,0.0,NNE,0.6
31709,2016-11-18 22:00:00,2016,11,18,22,193.0,4.0,85.0,3500.0,2.0,6.9,1009.3,6.3,0.0,ENE,1.2
31710,2016-11-18 23:00:00,2016,11,18,23,194.0,3.0,91.0,3000.0,2.0,7.0,1009.5,6.4,0.0,NNE,0.9
31711,2016-11-19 00:00:00,2016,11,19,0,249.0,5.0,94.0,3300.0,2.0,7.0,1009.8,6.1,0.0,NNE,0.8
31712,2016-11-19 01:00:00,2016,11,19,1,250.0,5.0,92.0,3700.0,2.0,7.5,1010.1,5.3,0.0,NNW,1.1
31713,2016-11-19 02:00:00,2016,11,19,2,257.0,6.0,104.0,3700.0,2.0,7.0,1009.5,5.8,0.0,ESE,1.0
31714,2016-11-19 03:00:00,2016,11,19,3,249.0,4.0,99.0,3500.0,2.0,6.1,1009.4,5.1,0.0,E,0.4
31715,2016-11-19 04:00:00,2016,11,19,4,245.0,3.0,93.0,3200.0,2.0,5.6,1009.5,4.7,0.0,N,0.3
31716,2016-11-19 05:00:00,2016,11,19,5,196.0,3.0,87.0,3000.0,2.0,6.3,1010.3,4.6,0.0,N,1.2
31717,2016-11-19 06:00:00,2016,11,19,6,192.0,4.0,87.0,3000.0,2.0,7.5,1010.9,3.7,0.0,N,1.7
31718,2016-11-19 07:00:00,2016,11,19,7,134.0,8.0,74.0,2200.0,2.0,9.2,1012.2,0.9,0.0,NW,2.3
31719,2016-11-19 08:00:00,2016,11,19,8,75.0,10.0,50.0,1100.0,8.0,9.8,1013.2,-1.9,0.0,NNE,1.3
31720,2016-11-19 09:00:00,2016,11,19,9,29.0,11.0,40.0,700.0,17.0,11.1,1014.0,-2.4,0.0,NE,1.2
31721,2016-11-19 10:00:00,2016,11,19,10,32.0,10.0,29.0,600.0,35.0,11.9,1014.4,-3.5,0.0,NNW,3.3
31722,2016-11-19 11:00:00,2016,11,19,11,34.0,10.0,22.0,600.0,48.0,12.7,1014.8,-2.8,0.0,NNE,1.9
31723,2016-11-19 12:00:00,2016,11,19,12,31.0,6.0,17.0,500.0,59.0,13.1,1014.2,-2.0,0.0,E,2.0
31724,2016-11-19 13:00:00,2016,11,19,13,17.0,6.0,22.0,500.0,59.0,14.4,1013.8,-3.0,0.0,SE,1.3
31725,2016-11-19 14:00:00,2016,11,19,14,23.0,2.0,16.0,300.0,73.0,15.3,1013.1,-4.6,0.0,ENE,1.3
31726,2016-11-19 15:00:00,2016,11,19,15,56.0,2.0,15.0,200.0,77.0,14.9,1013.2,-5.5,0.0,ENE,1.7
31727,2016-11-19 16:00:00,2016,11,19,16,206.0,2.0,34.0,400.0,57.0,13.8,1014.2,-3.5,0.0,E,2.0
31728,2016-11-19 17:00:00,2016,11,19,17,245.0,9.0,86.0,1700.0,31.0,12.8,1015.1,-2.7,0.0,SE,1.7
31729,2016-11-19 18:00:00,2016,11,19,18,270.0,9.0,111.0,2300.0,15.0,12.1,1016.1,4.1,0.0,SW,2.0
31730,2016-11-19 19:00:00,2016,11,19,19,246.0,6.0,113.0,2800.0,12.0,10.3,1017.0,3.8,0.0,SW,1.3
31731,2016-11-19 20:00:00,2016,11,19,20,244.0,5.0,122.0,2800.0,4.0,8.6,1018.2,6.0,0.0,SE,3.1
31732,2016-11-19 21:00:00,2016,11,19,21,172.0,2.0,87.0,2600.0,2.0,8.5,1019.1,5.9,0.0,SE,2.7
31733,2016-11-19 22:00:00,2016,11,19,22,131.0,3.0,73.0,2200.0,2.0,8.4,1020.2,6.0,0.0,SE,2.1
31734,2016-11-19 23:00:00,2016,11,19,23,98.0,3.0,60.0,1800.0,2.0,8.1,1020.7,5.4,0.0,SE,2.9
31735,2016-11-20 00:00:00,2016,11,20,0,110.0,2.0,59.0,1700.0,2.0,7.4,1021.2,4.5,0.0,SE,2.4
31736,2016-11-20 01:00:00,2016,11,20,1,108.0,2.0,53.0,1500.0,2.0,6.4,1021.3,3.4,0.0,SE,1.8
31737,2016-11-20 02:00:00,2016,11,20,2,91.0,3.0,2.0,1200.0,2.0,6.1,1021.3,2.9,0.0,ESE,2.8
31738,2016-11-20 03:00:00,2016,11,20,3,71.0,2.0,47.0,900.0,4.0,6.1,1020.6,2.7,0.0,ESE,2.8
31739,2016-11-20 04:00:00,2016,11,20,4,66.0,3.0,47.0,900.0,,5.8,1020.4,2.6,0.0,ESE,2.3
31740,2016-11-20 05:00:00,2016,11,20,5,61.0,2.0,46.0,800.0,3.0,5.7,1020.8,2.5,0.0,ESE,2.4
31741,2016-11-20 06:00:00,2016,11,20,6,49.0,2.0,44.0,800.0,4.0,4.1,1020.9,1.3,0.0,ESE,2.4
31742,2016-11-20 07:00:00,2016,11,20,7,55.0,2.0,50.0,1200.0,2.0,3.7,1021.9,1.1,0.0,ESE,1.9
31743,2016-11-20 08:00:00,2016,11,20,8,46.0,2.0,48.0,1000.0,2.0,3.8,1022.5,0.0,0.0,ESE,2.2
31744,2016-11-20 09:00:00,2016,11,20,9,53.0,2.0,50.0,1200.0,2.0,3.8,1022.6,-0.2,0.0,E,1.9
31745,2016-11-20 10:00:00,2016,11,20,10,73.0,3.0,49.0,1200.0,2.0,3.7,1022.1,-0.5,0.0,ESE,3.0
31746,2016-11-20 11:00:00,2016,11,20,11,78.0,2.0,50.0,1500.0,2.0,3.6,1021.7,-0.4,0.0,E,2.5
31747,2016-11-20 12:00:00,2016,11,20,12,78.0,2.0,52.0,1700.0,2.0,3.4,1021.1,-0.6,0.0,E,1.9
31748,2016-11-20 13:00:00,2016,11,20,13,70.0,2.0,52.0,1700.0,2.0,3.4,1020.1,-0.6,0.0,E,2.1
31749,2016-11-20 14:00:00,2016,11,20,14,70.0,2.0,57.0,2000.0,2.0,3.0,1019.5,0.1,0.0,ENE,2.6
31750,2016-11-20 15:00:00,2016,11,20,15,77.0,3.0,59.0,2000.0,2.0,3.6,1019.6,-0.8,0.0,ENE,2.4
31751,2016-11-20 16:00:00,2016,11,20,16,110.0,,,2000.0,2.0,3.4,1019.9,0.4,0.0,ENE,2.6
31752,2016-11-20 17:00:00,2016,11,20,17,38.0,3.0,41.0,900.0,12.0,2.7,1020.0,1.1,0.0,NNE,1.6
31753,2016-11-20 18:00:00,2016,11,20,18,24.0,2.0,41.0,800.0,14.0,2.4,1020.4,1.1,0.0,NE,2.5
31754,2016-11-20 19:00:00,2016,11,20,19,20.0,2.0,35.0,700.0,21.0,2.2,1021.5,1.0,0.0,NNE,2.8
31755,2016-11-20 20:00:00,2016,11,20,20,17.0,2.0,28.0,600.0,31.0,1.8,1022.4,0.8,0.1,NE,2.6
31756,2016-11-20 21:00:00,2016,11,20,21,14.0,2.0,25.0,500.0,33.0,1.6,1022.5,0.6,0.6,ENE,2.7
31757,2016-11-20 22:00:00,2016,11,20,22,9.0,2.0,23.0,500.0,33.0,1.3,1022.3,0.3,0.5,ENE,3.2
31758,2016-11-20 23:00:00,2016,11,20,23,10.0,2.0,19.0,400.0,38.0,1.0,1022.5,-0.2,0.3,NE,2.6
31759,2016-11-21 00:00:00,2016,11,21,0,11.0,2.0,15.0,400.0,47.0,0.5,1022.3,-1.1,0.3,NE,2.6
31760,2016-11-21 01:00:00,2016,11,21,1,16.0,2.0,15.0,400.0,52.0,0.2,1021.9,-1.6,0.4,NE,3.1
